,timestamp,ctn_cpu,ctn_network,ctn_memory,node_cpu,node_network,node_memory
0,2022-06-03 13:27:55,0.010868619600000785,0.0004111882716049382,6265.423644444445,0.3479047619047607,0.18168571428571428,1654262878.553
1,2022-06-03 13:28:10,0.010868619600000785,0.000509756049382716,9070.000355555554,0.34633333333334576,0.19538095238095235,1654262897.376
2,2022-06-03 13:28:25,0.009903950188889767,0.000509756049382716,9070.000355555554,0.34633333333334576,0.19538095238095235,1654262910.352
3,2022-06-03 13:28:40,0.009903950188889767,0.0003377427160493827,5628.814222222222,0.34350000000000125,0.17307619047619044,1654262924.635
4,2022-06-03 13:28:55,0.009264778777777689,0.0003377427160493827,5628.814222222222,0.33564285714285713,0.19078095238095238,1654262942.629
5,2022-06-03 13:29:11,0.009264778777777689,0.00032280111111111104,2818.776177777778,0.34161904761905604,0.191,1654262958.365
6,2022-06-03 13:29:26,0.010209157911109894,0.00032280111111111104,2818.776177777778,0.34502777777778665,0.18443333333333334,1654262971.399
7,2022-06-03 13:29:41,0.010209157911109894,0.0002482375308641975,10.012444444444446,0.36107142857141783,0.1704095238095238,1654262987.244
8,2022-06-03 13:29:56,0.009244927211110128,0.0002482375308641975,10.012444444444446,0.36107142857141783,0.1704095238095238,1654262997.859
9,2022-06-03 13:30:11,0.009244927211110128,0.00032399999999999996,11.832888888888888,0.3695476190476159,0.19877142857142857,1654263018.481
10,2022-06-03 13:30:26,0.008803766700000576,0.00032399999999999996,11.832888888888888,0.3713333333333464,0.1946,1654263033.282
11,2022-06-03 13:30:41,0.008803766700000576,0.0003089782716049382,9.0112,0.3713333333333464,0.1946,1654263044.67
12,2022-06-03 13:31:10,0.008933850744444447,0.0002450964197530864,3448.5134222222223,0.3486190476190441,0.2022095238095238,1654263075.043
13,2022-06-03 13:31:25,0.009647557788889571,0.0002450964197530864,3448.5134222222223,0.3334285714285742,0.20388571428571428,1654263087.102
14,2022-06-03 13:32:25,0.008912657255556648,0.0003946844444444445,6256.184888888888,0.35069047619046995,0.20489523809523807,1654263148.718
