,timestamp,ctn_cpu,ctn_network,ctn_memory,node_cpu,node_network,node_memory
0,2022-06-03 13:27:55,0.006424919911110768,0.00039424308641975304,4047.0755555555556,0.3479047619047607,0.18168571428571428,1654262877.349
1,2022-06-03 13:28:10,0.006424919911110768,0.00045463716049382703,3447.4211555555557,0.3512222222222439,0.19538095238095235,1654262896.575
2,2022-06-03 13:28:25,0.005798559122222792,0.00045463716049382703,3447.4211555555557,0.34633333333334576,0.19538095238095235,1654262908.742
3,2022-06-03 13:28:40,0.005798559122222792,0.00033164456790123447,2805.942044444444,0.34350000000000125,0.17307619047619044,1654262925.481
4,2022-06-03 13:28:55,0.005588147099999535,0.00033164456790123447,2805.942044444444,0.3387857142857168,0.17864761904761906,1654262936.361
5,2022-06-03 13:29:11,0.005588147099999535,0.00043356493827160483,1053.0360888888888,0.34161904761905604,0.191,1654262957.144
6,2022-06-03 13:29:26,0.005600679055555701,0.00043356493827160483,1053.0360888888888,0.34161904761905604,0.191,1654262970.593
7,2022-06-03 13:29:41,0.005600679055555701,0.0003605779012345678,1619.103288888889,0.36107142857141783,0.1704095238095238,1654262988.423
8,2022-06-03 13:29:56,0.006179748844443919,0.0003605779012345678,1619.103288888889,0.36107142857141783,0.1704095238095238,1654262996.631
9,2022-06-03 13:30:11,0.006179748844443919,0.00037506777777777776,2401.5530666666664,0.3635952380952322,0.18230476190476191,1654263013.296
10,2022-06-03 13:30:26,0.0061353308000004995,0.0004093877777777778,2269.9576888888887,0.3695476190476159,0.19877142857142857,1654263027.625
11,2022-06-03 13:30:41,0.0061353308000004995,0.00046177234567901227,2319.246222222222,0.35814285714285615,0.19442857142857142,1654263048.682
12,2022-06-03 13:31:10,0.006918816944444946,0.0006559290123456788,1696.4266666666667,0.3334285714285742,0.20388571428571428,1654263076.696
13,2022-06-03 13:31:25,0.006401880133334241,0.0006559290123456788,1696.4266666666667,0.3334285714285742,0.20388571428571428,1654263089.618
14,2022-06-03 13:32:25,0.006172111588888482,0.0006417777777777778,2806.215111111111,0.36495238095238464,0.204,1654263152.789
