,timestamp,ctn_cpu,ctn_network,ctn_memory,node_cpu,node_network,node_memory
0,2022-06-03 13:27:55,0.005740468711111488,2.6351111111111115e-05,3286.766933333334,0.3479047619047607,0.18168571428571428,1654262876.502
1,2022-06-03 13:28:10,0.005740468711111488,2.555864197530864e-05,5599.186488888889,0.34583333333334493,0.19593333333333335,1654262895.773
2,2022-06-03 13:28:25,0.005354152888888721,2.555864197530864e-05,5599.186488888889,0.34633333333334576,0.19538095238095235,1654262910.768
3,2022-06-03 13:28:40,0.005354152888888721,2.8920493827160487e-05,6567.162311111111,0.34350000000000125,0.17307619047619044,1654262923.441
4,2022-06-03 13:28:55,0.006059511366666154,2.8920493827160487e-05,6567.162311111111,0.3387857142857168,0.17864761904761906,1654262937.688
5,2022-06-03 13:29:11,0.006059511366666154,2.8563086419753085e-05,4248.507733333334,0.33564285714285713,0.19535555555555553,1654262956.345
6,2022-06-03 13:29:26,0.006646051533332158,2.8563086419753085e-05,4248.507733333334,0.3602380952380909,0.1823238095238095,1654262971.825
7,2022-06-03 13:29:41,0.006646051533332158,2.9521111111111113e-05,4248.3712,0.3602380952380909,0.1823238095238095,1654262983.621
8,2022-06-03 13:29:56,0.007023316466666074,2.9521111111111113e-05,4248.3712,0.3635952380952322,0.18230476190476191,1654263003.465
9,2022-06-03 13:30:11,0.007023316466666074,2.809e-05,3280.3043555555555,0.3635952380952322,0.18230476190476191,1654263014.445
10,2022-06-03 13:30:26,0.006288142322222887,2.809e-05,3280.3043555555555,0.3713333333333464,0.1946,1654263033.669
11,2022-06-03 13:30:41,0.006288142322222887,2.809e-05,3280.3043555555555,0.3713333333333464,0.1946,1654263042.672
12,2022-06-03 13:31:10,0.006292341655556457,3.720999999999999e-05,0.36408888888888885,0.3486190476190441,0.2022095238095238,1654263073.829
13,2022-06-03 13:31:25,0.00607852916666742,3.720999999999999e-05,0.36408888888888885,0.3334285714285742,0.20388571428571428,1654263087.502
14,2022-06-03 13:32:25,0.0056309029222221495,4.210567901234568e-05,2919.4467555555552,0.35069047619046995,0.20489523809523807,1654263146.617
