,timestamp,ctn_cpu,ctn_network,ctn_memory,node_cpu,node_network,node_memory
0,2022-05-04 11:37:03,1030618.2736842104,3.261679012345678e-05,11889.823288888889,0.21928571428568866,0.1344190476190476,1651664229.771
1,2022-05-04 11:37:18,1030618.2736842104,3.261679012345678e-05,11889.823288888889,0.22054761904761117,0.13823809523809524,1651664243.976
2,2022-05-04 11:37:33,1030618.2736842104,3.7345679012345674e-05,7937.001244444445,0.22116666666664253,0.14235238095238095,1651664258.677
3,2022-05-04 11:37:48,1030618.2736842104,3.7345679012345674e-05,7937.001244444445,0.21521428571428788,0.1464285714285714,1651664274.906
4,2022-05-04 11:38:03,1030287.7192982455,3.6e-05,8596.184177777777,0.2148333333333626,0.15196190476190474,1651664286.748
5,2022-05-04 11:38:18,1030287.7192982455,3.6e-05,8596.184177777777,0.21869047619041476,0.15442857142857142,1651664305.1
6,2022-05-04 11:38:33,1545018.3859649121,3.626716049382716e-05,16444.347733333332,0.2177142857143335,0.15548571428571428,1651664318.556
7,2022-05-04 11:38:48,1545018.3859649121,3.626716049382716e-05,16444.347733333332,0.2183333333333835,0.15977142857142856,1651664333.21
8,2022-05-04 11:39:03,1545018.3859649121,3.061777777777777e-05,12513.32551111111,0.21892857142859534,0.15874285714285713,1651664344.688
9,2022-05-04 11:39:18,1545018.3859649121,3.061777777777777e-05,12513.32551111111,0.21914285714287898,0.159,1651664363.725
10,2022-05-04 11:39:34,1545039.9438596491,3.000604938271604e-05,7919.388444444444,0.22228571428564095,0.15957142857142856,1651664377.702
11,2022-05-04 11:39:49,1545039.9438596491,3.000604938271604e-05,7919.388444444444,0.22202380952377487,0.15936190476190476,1651664389.882
12,2022-05-04 11:40:04,1545039.9438596491,2.9400493827160485e-05,4695.290311111111,0.2178809523809924,0.16027619047619046,1651664408.404
13,2022-05-04 11:40:19,1545039.9438596491,2.9400493827160485e-05,4695.290311111111,0.22659523809517812,0.1593238095238095,1651664423.15
14,2022-05-04 11:40:34,1029820.6315789473,3.560111111111111e-05,4671.3969777777775,0.25142857142852626,0.5500380952380951,1651664441.529
